date,day_of_week,is_weekend,month,day_of_year,academic_phase,is_holiday,avg_temp_c,max_temp_c,rainfall_mm,cloud_cover,power_cut_hours,occupancy_total,hostellers_present,day_scholars_present,electricity_kwh,diesel_l,water_l,waste_kg,lpg_kg,solar_kwh_generated,carbon_kg,carbon_kg_next_day
2025-07-19,5,1,7,200,summer_break,0,33.1,40.3,0.0,0.03,0.04,880,510,123,7234.0,1.0,118680.6,198.4,9.26,950.1,5399.2,5291.3
2025-07-20,6,1,7,201,summer_break,0,32.0,39.4,0.0,0.14,0.5,880,510,123,6944.1,12.3,85068.6,207.0,10.98,869.9,5291.3,5191.6
2025-07-21,0,0,7,202,summer_break,0,32.5,39.0,0.0,0.18,0.61,880,510,123,6780.1,15.0,117506.8,205.3,9.53,840.8,5191.6,5431.2
2025-07-22,1,0,7,203,summer_break,0,32.3,39.2,0.0,0.23,0.98,880,510,123,7062.1,24.1,121212.3,215.9,9.67,804.3,5431.2,5295.4
2025-07-23,2,0,7,204,summer_break,0,32.4,39.5,0.0,0.2,0.33,880,510,123,6916.6,8.1,118798.1,191.7,11.95,826.2,5295.4,5263.8
2025-07-24,3,0,7,205,summer_break,0,33.6,39.9,0.0,0.0,0.54,880,510,123,7044.4,13.3,123336.2,185.6,9.59,972.0,5263.8,5590.5
2025-07-25,4,0,7,206,summer_break,0,32.9,38.7,0.0,0.24,0.24,880,510,123,7341.2,5.9,112025.1,205.7,10.89,797.0,5590.5,5664.9
2025-07-26,5,1,7,207,summer_break,0,33.4,40.0,0,0.15,0.52,880,510,123,7368.4,12.8,108456.2,245.6,10.3,862.7,5664.9,5405.6
2025-07-27,6,1,7,208,summer_break,0,32.0,38.3,0.0,0.26,0.48,880,510,123,6961.7,11.8,83561.1,210.4,10.74,782.5,5405.6,5345.8
2025-07-28,0,0,7,209,summer_break,0,31.1,38.2,0.0,0.15,0.63,880,510,123,7031.2,15.5,89325.0,189.5,9.48,862.7,5345.8,5451.6
2025-07-29,1,0,7,210,summer_break,0,33.3,40.8,0.0,0.14,0.5,880,510,123,7139.9,12.3,134589.1,222.1,11.85,869.9,5451.6,5293.5
2025-07-30,2,0,7,211,summer_break,0,32.8,39.0,6.6,0.24,0.62,880,510,123,6844.4,15.2,114077.1,202.4,11.9,797.0,5293.5,5090.4
2025-07-31,3,0,7,212,summer_break,0,31.7,38.2,0.0,0.14,0.72,880,510,123,6655.9,17.7,90480.8,209.2,10.85,869.9,5090.4,10433.8
2025-08-01,4,0,8,213,odd_sem_classes,0,33.7,40.3,0.0,0.18,0.81,7557,3298,3854,11427.3,30.9,819624.7,1828.2,89.14,840.8,10433.8,8562.0
2025-08-02,5,1,8,214,odd_sem_classes,0,32.8,39.8,0.0,0.28,0.51,3875,3060,410,9032.0,15.6,601033.3,929.2,59.18,767.9,8562.0,7978.5
2025-08-03,6,1,8,215,odd_sem_classes,0,33.6,39.2,0.0,0.11,0.31,3875,3060,410,8677.4,9.5,665593.8,946.9,62.41,891.8,7978.5,10684.1
2025-08-04,0,0,8,216,odd_sem_classes,0,34.5,41.7,0.0,0.11,0.32,7557,3298,3854,11317.3,12.2,739256.9,1830.5,86.64,891.8,10684.1,11170.8
2025-08-05,1,0,8,217,odd_sem_classes,0,32.4,40.0,0.0,0.2,0.94,7557,3298,3854,11291.8,35.8,837386.9,1802.8,85.43,826.2,11170.8,11231.4
2025-08-06,2,0,8,218,odd_sem_classes,0,35.0,40.4,0.0,0.36,0.38,7557,3298,3854,11199.2,14.5,851011.1,1818.4,85.49,709.6,11231.4,10975.2
2025-08-07,3,0,8,219,odd_sem_classes,0,31.2,38.6,0.0,0.28,0.54,7557,3298,3854,10941.7,20.6,599579.5,1832.3,86.33,767.9,10975.2,11450.7
2025-08-08,4,0,8,220,odd_sem_classes,0,33.9,39.2,0.0,0.03,0.75,7557,3298,3854,11773.7,28.6,749432.6,1826.3,87.94,950.1,11450.7,8491.8
2025-08-09,5,1,8,221,odd_sem_classes,0,32.0,39.5,0.0,0.14,0.67,3875,3060,410,8871.0,20.5,474615.8,919.9,57.69,869.9,8491.8,8231.6
2025-08-10,6,1,8,222,odd_sem_classes,0,33.8,39.4,0.0,0.07,0.44,3875,3060,410,9113.3,13.5,670310.8,921.3,60.3,921.0,8231.6,10943.8
2025-08-11,0,0,8,223,odd_sem_classes,0,34.3,40.9,5.2,0.45,0.69,7557,3298,3854,11352.1,26.3,845053.9,1792.9,85.8,644.0,10943.8,11282.9
2025-08-12,1,0,8,224,odd_sem_classes,0,35.5,42.0,0.0,0.15,0.25,7557,3298,3854,11473.6,9.5,886241.0,1825.4,83.5,862.7,11282.9,11346.0
2025-08-13,2,0,8,225,odd_sem_classes,0,33.0,38.5,0.0,0.22,1.0,7557,3298,3854,11383.2,38.1,843109.3,1804.2,86.7,811.6,11346.0,10980.6
2025-08-14,3,0,8,226,odd_sem_classes,0,33.4,40.8,0.0,0.13,0.57,7557,3298,3854,10921.6,21.7,883915.1,1829.1,84.17,877.2,10980.6,8279.8
2025-08-15,4,0,8,227,odd_sem_classes,1,34.6,41.9,0.0,0.05,0.57,3500,2890,205,8788.5,17.0,575985.7,859.7,57.03,935.6,8279.8,8197.9
2025-08-16,5,1,8,228,odd_sem_classes,0,31.8,38.6,0.0,0.21,0.04,3875,3060,410,9107.9,1.2,473107.6,935.3,61.79,818.9,8197.9,8387.7
2025-08-17,6,1,8,229,odd_sem_classes,0,35.5,42.4,0.0,0.26,0.44,3875,3060,410,9259.5,13.5,632443.6,938.0,58.98,782.5,8387.7,10746.4
2025-08-18,0,0,8,230,odd_sem_classes,0,34.4,41.2,0.0,0.17,1.15,7557,3298,3854,11128.3,43.8,871055.0,1824.5,85.39,848.1,10746.4,10871.1
2025-08-19,1,0,8,231,odd_sem_classes,0,31.5,37.4,1.9,0.28,0.03,7557,3298,3854,10982.7,1.1,607588.4,1813.7,86.41,767.9,10871.1,11513.5
2025-08-20,2,0,8,232,odd_sem_classes,0,34.4,41.8,7.4,0.28,0.86,7557,3298,3854,11666.2,32.8,795718.8,1833.7,86.29,767.9,11513.5,11448.9
2025-08-21,3,0,8,233,odd_sem_classes,0,34.7,40.4,0.0,0.11,0.39,7557,3298,3854,11598.2,14.9,889837.9,1821.6,85.25,891.8,11448.9,11157.0
2025-08-22,4,0,8,234,odd_sem_classes,0,33.0,39.7,0.0,0.11,0,7557,3298,3854,11210.4,0.0,887556.8,1839.4,87.35,891.8,11157.0,8573.1
2025-08-23,5,1,8,235,odd_sem_classes,0,33.6,40.8,0.0,0.27,0.69,3875,3060,410,8870.9,21.2,665549.5,911.4,61.3,775.2,8573.1,8455.4
2025-08-24,6,1,8,236,odd_sem_classes,0,33.9,40.6,0.0,0.18,0.22,3875,3060,410,9301.5,6.7,674219.4,953.0,63.39,840.8,8455.4,10512.4
2025-08-25,0,0,8,237,odd_sem_classes,0,32.3,38.4,0.0,0.11,0.11,7557,3298,3854,10944.8,4.2,866147.5,1831.7,84.91,891.8,10512.4,10957.1
2025-08-26,1,0,8,238,odd_sem_classes,0,35.3,41.6,0.0,0.19,0.11,7557,3298,3854,11139.5,4.2,854384.4,1791.7,85.87,833.5,10957.1,11246.4
2025-08-27,2,0,8,239,odd_sem_classes,0,33.4,40.3,0.0,0.13,0.35,7557,3298,3854,11496.7,13.3,816985.2,1787.8,85.23,877.2,11246.4,11498.4
2025-08-28,3,0,8,240,odd_sem_classes,0,33.4,38.1,0.0,0.03,1.3,7557,3298,3854,11682.5,49.6,847014.6,1827.1,85.12,950.1,11498.4,11489.3
2025-08-29,4,0,8,241,odd_sem_classes,0,34.4,40.6,0.0,0.05,0.21,7557,3298,3854,11786.5,8.0,812332.0,1804.4,84.25,935.6,11489.3,8779.2
2025-08-30,5,1,8,242,odd_sem_classes,0,33.9,39.4,0.0,0.12,0.18,3875,3060,410,9256.2,5.5,586279.6,939.3,59.73,884.5,8779.2,7656.3
2025-08-31,6,1,8,243,odd_sem_classes,0,31.5,37.9,1.7,0.21,0.48,3875,3060,410,8199.5,14.7,440192.7,934.6,60.35,818.9,7656.3,10690.2
2025-09-01,0,0,9,244,odd_sem_classes,0,32.0,39.7,0.0,0.19,0.25,7557,3298,3854,11361.7,9.5,662228.0,1846.3,85.2,833.5,10690.2,11293.8
2025-09-02,1,0,9,245,odd_sem_classes,0,33.3,41.3,16.0,0.74,0.4,7557,3298,3854,11078.9,15.2,935981.2,1820.1,84.17,432.5,11293.8,11279.1
2025-09-03,2,0,9,246,odd_sem_classes,0,34.4,40.7,0.0,0.12,0.53,7557,3298,3854,11404.1,20.2,818873.9,1818.2,87.51,884.5,11279.1,10949.7
2025-09-04,3,0,9,247,odd_sem_classes,0,33.8,40.5,0.0,0.1,0.46,7557,3298,3854,10991.7,17.5,818906.2,1801.7,84.63,899.1,10949.7,11421.0
2025-09-05,4,0,9,248,odd_sem_classes,0,33.6,40.4,0.0,0.0,0.83,7557,3298,3854,11704.7,31.6,897839.9,1818.7,85.56,972.0,11421.0,8388.2
2025-09-06,5,1,9,249,odd_sem_classes,0,33.0,40.1,0.0,0.02,0,3875,3060,410,8795.2,0.0,654412.5,921.4,60.2,957.4,8388.2,8103.7
2025-09-07,6,1,9,250,odd_sem_classes,0,31.9,39.6,0.0,0.37,0.63,3875,3060,410,8758.1,19.3,468574.6,950.2,60.79,702.3,8103.7,10565.0
2025-09-08,0,0,9,251,odd_sem_classes,0,33.7,40.1,0.0,0.02,0.62,7557,3298,3854,11116.2,23.6,807028.7,1833.5,86.21,957.4,10565.0,10932.9
2025-09-09,1,0,9,252,odd_sem_classes,0,32.3,39.2,0.0,0.01,0.57,7557,3298,3854,11195.0,21.7,765972.8,1796.1,86.99,964.7,10932.9,10960.2
2025-09-10,2,0,9,253,odd_sem_classes,0,33.0,39.2,0.0,0.14,0.49,7557,3298,3854,11051.7,18.7,773928.0,1806.9,86.95,869.9,10960.2,11091.1
2025-09-11,3,0,9,254,odd_sem_classes,0,33.0,40.5,0.0,0.13,0.5,7557,3298,3854,11175.6,19.1,790754.4,1846.7,87.19,877.2,11091.1,10943.6
2025-09-12,4,0,9,255,odd_sem_classes,0,32.8,39.2,0.0,0.25,0.49,7557,3298,3854,10857.9,18.7,893794.2,1809.9,87.04,789.8,10943.6,8714.6
2025-09-13,5,1,9,256,odd_sem_classes,0,33.4,39.9,0.0,0.1,0.71,3875,3060,410,9228.3,21.8,591804.7,943.4,61.34,899.1,8714.6,8215.5
2025-09-14,6,1,9,257,odd_sem_classes,0,31.9,39.0,0.0,0.24,0.88,3875,3060,410,8967.6,27.0,492254.6,911.9,59.15,797.0,8215.5,10341.5
2025-09-15,0,0,9,258,odd_sem_classes,0,31.1,38.7,0.0,0.37,0.42,7557,3298,3854,10648.7,16.0,640274.8,1807.9,86.09,702.3,10341.5,10766.0
2025-09-16,1,0,9,259,odd_sem_classes,0,31.6,37.1,0.0,0.3,0.88,7557,3298,3854,10797.1,33.5,598823.8,1820.3,85.33,753.3,10766.0,10995.5
2025-09-17,2,0,9,260,odd_sem_classes,0,32.2,39.4,0.0,0.26,0.54,7557,3298,3854,11009.8,20.6,865895.8,1800.0,88.35,782.5,10995.5,11035.9
2025-09-18,3,0,9,261,odd_sem_classes,0,32.1,38.9,0.0,0.17,0.64,7557,3298,3854,11057.7,24.4,822608.9,1827.7,86.58,848.1,11035.9,11375.8
2025-09-19,4,0,9,262,odd_sem_classes,0,32.8,39.4,0.0,0.07,0.46,7557,3298,3854,11661.5,17.5,816640.4,1807.0,87.17,921.0,11375.8,8416.0
2025-09-20,5,1,9,263,odd_sem_classes,0,33.3,41.4,0.0,0.2,0.9,3875,3060,410,8592.7,27.6,642814.9,940.4,62.67,826.2,8416.0,8092.0
2025-09-21,6,1,9,264,odd_sem_classes,0,30.0,35.7,0.0,0.26,0.03,3875,3060,410,8946.0,0.9,447779.7,911.0,59.07,782.5,8092.0,10732.4
2025-09-22,0,0,9,265,odd_sem_classes,0,30.8,37.3,16.9,0.62,0.28,7557,3298,3854,11042.8,10.7,640850.7,1827.0,86.44,520.0,10732.4,10708.6
2025-09-23,1,0,9,266,odd_sem_classes,0,31.7,38.3,0.0,0.02,0,7557,3298,3854,10961.3,0.0,617687.6,1809.9,82.46,957.4,10708.6,11320.9
2025-09-24,2,0,9,267,odd_sem_classes,0,33.7,39.6,0.0,0.11,0.71,7557,3298,3854,11596.1,27.1,828955.3,1808.6,84.16,891.8,11320.9,11060.2
2025-09-25,3,0,9,268,odd_sem_classes,0,32.0,38.7,1.3,0.21,0.45,7557,3298,3854,11145.9,17.2,590625.3,1805.0,87.1,818.9,11060.2,11030.7
2025-09-26,4,0,9,269,odd_sem_classes,0,31.5,37.2,10.3,0.57,0,7557,3298,3854,10952.6,0.0,592540.6,1809.6,85.31,556.5,11030.7,8234.3
2025-09-27,5,1,9,270,odd_sem_classes,0,32.9,39.7,0.0,0.1,0,3875,3060,410,8595.4,0.0,615135.4,928.3,63.42,899.1,8234.3,8067.5
2025-09-28,6,1,9,271,odd_sem_classes,0,33.8,41.2,0.0,0.15,0.3,3875,3060,410,8915.4,9.2,648640.3,907.4,60.95,862.7,8067.5,10869.9
2025-09-29,0,0,9,272,odd_sem_classes,0,32.6,40.2,0.0,0.12,0.2,7557,3298,3854,11566.6,7.6,834551.8,1808.7,85.44,884.5,10869.9,10885.3
2025-09-30,1,0,9,273,odd_sem_classes,0,30.9,36.4,0.0,0.39,0.02,7557,3298,3854,10920.0,0.8,564662.2,1810.2,86.57,687.7,10885.3,10857.6
2025-10-01,2,0,10,274,odd_sem_classes,0,31.0,37.6,0.0,0.35,1.0,7557,3298,3854,10728.7,38.1,635521.6,1830.1,85.82,716.9,10857.6,8162.5
2025-10-02,3,0,10,275,odd_sem_classes,1,31.8,37.9,0.0,0.19,0.45,3500,2890,205,8644.1,13.5,488616.4,823.5,57.05,833.5,8162.5,10953.1
2025-10-03,4,0,10,276,odd_sem_classes,0,32.0,39.1,55.7,1.0,0.43,7557,3298,3854,11078.3,16.4,617001.8,1811.2,87.2,243.0,10953.1,8192.5
2025-10-04,5,1,10,277,odd_sem_classes,0,30.6,37.9,0.0,0.04,0.18,3875,3060,410,8647.1,5.5,443710.9,945.0,58.07,942.8,8192.5,8060.1
2025-10-05,6,1,10,278,odd_sem_classes,0,31.0,37.9,0.0,0.19,0.66,3875,3060,410,8908.4,20.2,439189.5,926.1,61.89,833.5,8060.1,10207.9
2025-10-06,0,0,10,279,odd_sem_classes,0,29.8,35.7,0.0,0.18,0.61,7557,3298,3854,10580.1,23.3,670480.0,1812.9,87.51,840.8,10207.9,10550.5
2025-10-07,1,0,10,280,odd_sem_classes,0,32.1,38.0,0.0,0.08,0.49,7557,3298,3854,10606.6,18.7,866461.3,1823.2,85.45,913.7,10550.5,11293.0
2025-10-08,2,0,10,281,odd_sem_classes,0,30.9,37.2,35.4,0.94,0.56,7557,3298,3854,11019.3,21.3,647448.4,1841.6,88.55,286.7,11293.0,11083.0
2025-10-09,3,0,10,282,odd_sem_classes,0,31.9,38.0,0.0,0.1,0.01,7557,3298,3854,11294.1,0.4,616257.8,1815.7,86.99,899.1,11083.0,10947.9
2025-10-10,4,0,10,283,odd_sem_classes,0,31.5,37.6,0.0,0.18,0.18,7557,3298,3854,11048.3,6.9,680739.7,1811.4,85.92,840.8,10947.9,8136.1
2025-10-11,5,1,10,284,odd_sem_classes,0,31.4,38.5,0.0,0.21,0.11,3875,3060,410,8417.8,3.4,511132.6,941.2,60.55,818.9,8136.1,7787.3
2025-10-12,6,1,10,285,odd_sem_classes,0,31.4,37.8,0.0,0.24,0.01,3875,3060,410,8599.3,0.3,455285.9,902.9,57.48,797.0,7787.3,10458.1
2025-10-13,0,0,10,286,odd_sem_classes,0,31.7,39.7,0.0,0.11,0.53,7557,3298,3854,11134.6,20.2,580283.0,1795.9,83.85,891.8,10458.1,10808.0
2025-10-14,1,0,10,287,odd_sem_classes,0,31.4,36.9,0,0.07,0.12,7557,3298,3854,11102.0,4.6,574852.9,1821.8,85.49,921.0,10808.0,10804.2
2025-10-15,2,0,10,288,odd_sem_classes,0,30.3,36.3,0,0.03,0.41,7557,3298,3854,11014.2,15.6,639557.1,1804.1,84.75,950.1,10804.2,10651.0
2025-10-16,3,0,10,289,odd_sem_classes,0,30.5,38.7,12.3,0.44,0.58,7557,3298,3854,10498.7,22.1,620598.9,1791.8,85.24,651.2,10651.0,11118.2
2025-10-17,4,0,10,290,odd_sem_classes,0,32.8,38.5,0.0,0.05,0.74,7557,3298,3854,11359.3,28.2,813753.6,1809.6,85.14,935.6,11118.2,8877.5
2025-10-18,5,1,10,291,odd_sem_classes,0,32.4,39.7,30.5,0.96,0.23,3875,3060,410,8800.0,7.1,622685.3,964.0,62.29,272.2,8877.5,8156.7
2025-10-19,6,1,10,292,odd_sem_classes,0,31.5,38.6,10.8,0.62,0.55,3875,3060,410,8586.6,16.9,475407.3,930.6,58.73,520.0,8156.7,7411.6
2025-10-20,0,0,10,293,odd_sem_classes,1,29.3,38.0,0.0,0.2,0.07,3500,2890,205,8192.5,2.1,417908.6,837.5,55.96,826.2,7411.6,10265.8
2025-10-21,1,0,10,294,odd_sem_classes,0,27.4,33.9,25.0,0.72,0.07,7557,3298,3854,10501.5,2.7,603566.7,1816.4,87.09,447.1,10265.8,10804.7
2025-10-22,2,0,10,295,odd_sem_classes,0,30.1,37.9,0.0,0.14,0.82,7557,3298,3854,11015.2,31.3,606591.1,1801.8,85.39,869.9,10804.7,10768.0
2025-10-23,3,0,10,296,odd_sem_classes,0,29.6,35.2,0.0,0.1,0.2,7557,3298,3854,10903.8,7.6,656310.9,1822.9,84.99,899.1,10768.0,10710.7
2025-10-24,4,0,10,297,odd_sem_classes,0,28.4,35.6,0.0,0.08,0.57,7557,3298,3854,10817.6,21.7,604648.1,1825.4,84.73,913.7,10710.7,7848.7
2025-10-25,5,1,10,298,odd_sem_classes,0,29.4,34.5,0.0,0.07,0,3875,3060,410,8217.1,0.0,451841.0,926.3,60.2,921.0,7848.7,7683.4
2025-10-26,6,1,10,299,odd_sem_classes,0,29.5,36.2,0.0,0.08,0,3875,3060,410,8572.6,0.0,431576.2,943.6,60.3,913.7,7683.4,10644.0
2025-10-27,0,0,10,300,odd_sem_classes,0,30.0,36.6,25.2,0.69,0.47,7557,3298,3854,10947.6,17.9,577762.7,1832.5,86.73,469.0,10644.0,10384.1
2025-10-28,1,0,10,301,odd_sem_classes,0,29.9,37.1,0.0,0.16,0.66,7557,3298,3854,10339.3,25.2,586740.0,1808.1,84.31,855.4,10384.1,10346.3
2025-10-29,2,0,10,302,odd_sem_classes,0,28.3,35.3,0.0,0.2,0.52,7557,3298,3854,10267.4,19.8,672737.2,1828.0,83.56,826.2,10346.3,11208.9
2025-10-30,3,0,10,303,odd_sem_classes,0,29.9,36.1,32.6,1.0,0,7557,3298,3854,11020.9,0.0,612868.6,1820.2,86.43,243.0,11208.9,10884.7
2025-10-31,4,0,10,304,odd_sem_classes,0,28.4,35.6,0.0,0.12,0.5,7557,3298,3854,10978.2,19.1,543010.8,1824.1,85.14,884.5,10884.7,8058.9
2025-11-01,5,1,11,305,odd_sem_classes,0,29.4,35.2,0.0,0.17,0.04,3875,3060,410,8360.1,1.2,454072.3,952.3,62.12,848.1,8058.9,7426.5
2025-11-02,6,1,11,306,odd_sem_classes,0,28.5,34.4,0.0,0.05,0.3,3875,3060,410,8163.7,9.2,490237.9,911.8,62.04,935.6,7426.5,9861.0
2025-11-03,0,0,11,307,odd_sem_classes,0,26.5,33.5,0.0,0.22,0.28,7557,3298,3854,10258.7,10.7,609773.7,1815.8,85.85,811.6,9861.0,10570.9
2025-11-04,1,0,11,308,odd_sem_classes,0,29.2,36.2,0.0,0.09,0.15,7557,3298,3854,10861.2,5.7,676655.2,1791.7,88.16,906.4,10570.9,11138.8
2025-11-05,2,0,11,309,odd_sem_classes,0,30.9,37.3,0.0,0.14,1.0,7557,3298,3854,11345.6,38.1,662642.7,1825.6,86.4,869.9,11138.8,10768.7
2025-11-06,3,0,11,310,odd_sem_classes,0,26.7,32.3,25.4,0.83,0,7557,3298,3854,10355.2,0.0,648076.4,1794.5,88.75,366.9,10768.7,10371.8
2025-11-07,4,0,11,311,odd_sem_classes,0,26.3,32.1,29.4,0.76,0.01,7557,3298,3854,9950.7,0.4,543447.5,1803.1,87.97,418.0,10371.8,8156.5
2025-11-08,5,1,11,312,odd_sem_classes,0,28.2,35.3,36.6,1.0,0.39,3875,3060,410,8006.0,12.0,459528.4,919.9,64.13,243.0,8156.5,8012.0
2025-11-09,6,1,11,313,odd_sem_classes,0,29.3,36.0,22.8,0.75,0,3875,3060,410,8516.0,0.0,470603.3,914.5,59.61,425.3,8012.0,10374.8
2025-11-10,0,0,11,314,odd_sem_classes,0,29.0,34.5,14.7,0.53,0,7557,3298,3854,10646.9,0.0,620531.0,1827.7,88.77,585.6,10374.8,10534.5
2025-11-11,1,0,11,315,odd_sem_classes,0,27.4,32.5,20.1,0.64,0.26,7557,3298,3854,10272.6,9.9,672954.9,1808.6,85.11,505.4,10534.5,10974.8
2025-11-12,2,0,11,316,odd_sem_classes,0,29.0,34.5,28.7,0.83,0.51,7557,3298,3854,10718.6,19.4,591742.3,1817.1,86.35,366.9,10974.8,10451.0
2025-11-13,3,0,11,317,odd_sem_classes,0,27.3,33.4,0.0,0.17,0,7557,3298,3854,10410.6,0.0,612862.0,1820.4,84.34,848.1,10451.0,10349.0
2025-11-14,4,0,11,318,odd_sem_classes,0,26.0,31.9,27.1,0.73,0,7557,3298,3854,9991.3,0.0,616149.3,1804.6,83.82,439.8,10349.0,8326.9
2025-11-15,5,1,11,319,odd_sem_classes,0,28.1,34.5,32.1,0.97,0.21,3875,3060,410,8263.7,6.4,465700.5,950.6,60.28,264.9,8326.9,7496.4
2025-11-16,6,1,11,320,odd_sem_classes,0,26.2,33.7,0.0,0.25,0.06,3875,3060,410,8095.7,1.8,465717.2,916.5,60.12,789.8,7496.4,9887.7
2025-11-17,0,0,11,321,odd_sem_classes,0,28.6,35.0,0.0,0.11,0,7557,3298,3854,10364.4,0.0,592027.6,1844.4,85.88,891.8,9887.7,10387.9
2025-11-18,1,0,11,322,odd_sem_classes,0,28.0,35.0,0.0,0.18,0.11,7557,3298,3854,10543.1,4.2,587466.9,1815.8,86.3,840.8,10387.9,10185.7
2025-11-19,2,0,11,323,odd_sem_classes,0,27.7,35.3,0.0,0.22,0,7557,3298,3854,10148.5,0.0,583996.3,1805.0,85.8,811.6,10185.7,9276.2
2025-11-20,3,0,11,324,odd_sem_exam,0,27.4,34.3,0.0,0.03,0.27,6915,3230,3280,9196.3,9.9,593405.4,1666.9,82.11,950.1,9276.2,9265.6
2025-11-21,4,0,11,325,odd_sem_exam,0,27.2,33.7,0.0,0.04,0.31,6915,3230,3280,9387.2,11.4,557472.8,1660.8,82.44,942.8,9265.6,6997.6
2025-11-22,5,1,11,326,odd_sem_exam,0,26.7,32.8,0.0,0.0,0.48,3875,3060,410,7312.8,14.7,451679.7,925.8,59.65,972.0,6997.6,6729.6
2025-11-23,6,1,11,327,odd_sem_exam,0,24.9,33.6,0.0,0.19,0,3875,3060,410,7320.6,0.0,443722.3,930.2,60.37,833.5,6729.6,9315.0
2025-11-24,0,0,11,328,odd_sem_exam,0,23.5,29.1,38.8,1.0,0,6915,3230,3280,9374.0,0.0,572320.1,1645.7,78.15,243.0,9315.0,9104.5
2025-11-25,1,0,11,329,odd_sem_exam,0,23.7,30.8,0.0,0.14,0.53,6915,3230,3280,9101.2,19.5,566366.9,1618.0,83.43,869.9,9104.5,9038.0
2025-11-26,2,0,11,330,odd_sem_exam,0,26.1,32.8,0.0,0.07,0.42,6915,3230,3280,9017.1,15.5,598315.2,1685.7,80.52,921.0,9038.0,9302.3
2025-11-27,3,0,11,331,odd_sem_exam,0,25.4,34.0,0.0,0.11,0,6915,3230,3280,9473.7,0.0,647032.5,1643.8,79.49,891.8,9302.3,9163.6
2025-11-28,4,0,11,332,odd_sem_exam,0,25.7,32.8,0.0,0.18,0.09,6915,3230,3280,9119.8,3.3,623622.5,1671.7,81.47,840.8,9163.6,7666.1
2025-11-29,5,1,11,333,odd_sem_exam,0,24.5,31.5,21.9,0.79,0,3875,3060,410,7791.0,0.0,440962.4,907.9,60.96,396.1,7666.1,7481.6
2025-11-30,6,1,11,334,odd_sem_exam,0,26.2,32.4,65.4,1.0,0.02,3875,3060,410,7659.9,0.6,486571.9,913.2,62.77,243.0,7481.6,8806.1
2025-12-01,0,0,12,335,odd_sem_exam,0,25.0,30.8,0.0,0.21,0.22,6915,3230,3280,9018.2,8.1,609132.3,1638.8,80.17,818.9,8806.1,8937.3
2025-12-02,1,0,12,336,odd_sem_exam,0,25.0,32.4,0.0,0.17,0.23,6915,3230,3280,8903.6,8.5,576940.6,1676.3,82.04,848.1,8937.3,9142.4
2025-12-03,2,0,12,337,odd_sem_exam,0,24.6,30.3,0.0,0.23,0,6915,3230,3280,9174.1,0.0,609398.4,1646.0,84.28,804.3,9142.4,9256.8
2025-12-04,3,0,12,338,odd_sem_exam,0,25.1,30.8,0.0,0.06,0.23,6915,3230,3280,9370.8,8.5,591701.8,1674.7,80.64,928.3,9256.8,9292.9
2025-12-05,4,0,12,339,odd_sem_exam,0,25.4,30.8,0.0,0.16,0.44,6915,3230,3280,9329.1,16.2,611496.0,1648.1,80.55,855.4,9292.9,7389.5
2025-12-06,5,1,12,340,odd_sem_exam,0,25.3,31.0,0.0,0.33,0.1,3875,3060,410,7653.7,3.1,442866.2,934.7,60.77,731.4,7389.5,6885.6
2025-12-07,6,1,12,341,odd_sem_exam,0,25.9,31.4,0.0,0.22,0.22,3875,3060,410,7372.0,6.7,463377.3,952.9,61.52,811.6,6885.6,8593.2
2025-12-08,0,0,12,342,odd_sem_exam,0,24.2,29.6,5.5,0.34,0.06,6915,3230,3280,8706.3,2.2,592490.9,1681.8,81.81,724.1,8593.2,8996.4
2025-12-09,1,0,12,343,odd_sem_exam,0,24.2,29.8,13.4,0.33,0.12,6915,3230,3280,8964.5,4.4,585388.2,1653.5,80.59,731.4,8996.4,9164.8
2025-12-10,2,0,12,344,odd_sem_exam,0,25.5,32.3,0.0,0.2,0,6915,3230,3280,9256.9,0.0,590334.6,1624.3,83.46,826.2,9164.8,10151.6
2025-12-11,3,0,12,345,even_sem_classes,0,25.7,30.8,0.0,0.22,0,7557,3298,3854,10375.5,0.0,581894.4,1794.2,86.67,811.6,10151.6,10050.6
2025-12-12,4,0,12,346,even_sem_classes,0,25.5,33.3,0.0,0.23,0.51,7557,3298,3854,9913.7,19.4,604727.9,1808.1,87.94,804.3,10050.6,7660.1
2025-12-13,5,1,12,347,even_sem_classes,0,25.8,32.1,0.0,0.03,0.37,3875,3060,410,8067.8,11.3,475923.7,926.8,60.76,950.1,7660.1,7068.7
2025-12-14,6,1,12,348,even_sem_classes,0,23.1,29.9,3.6,0.38,0.41,3875,3060,410,7438.1,12.6,509425.2,938.7,62.24,695.0,7068.7,9716.5
2025-12-15,0,0,12,349,even_sem_classes,0,24.1,30.5,0.0,0.07,0,7557,3298,3854,10287.7,0.0,586365.5,1813.4,85.38,921.0,9716.5,9785.0
2025-12-16,1,0,12,350,even_sem_classes,0,23.3,30.8,0.0,0.21,0.03,7557,3298,3854,9739.2,1.1,603107.0,1787.9,85.34,818.9,9785.0,10052.0
2025-12-17,2,0,12,351,even_sem_classes,0,26.1,32.3,0.0,0.24,0,7557,3298,3854,10071.1,0.0,570450.6,1817.6,82.74,797.0,10052.0,10258.0
2025-12-18,3,0,12,352,even_sem_classes,0,23.0,29.6,0.0,0.03,0,7557,3298,3854,10425.7,0.0,590199.0,1830.6,85.41,950.1,10258.0,9973.4
